state,county,biden_party,trump_party,biden_total_votes,trump_total_votes,biden_won,trump_won,biden_percent,trump_percent
Indiana,Gibson County,DEM,REP,4027,11817,FALSE,TRUE,0.2541656147437516,0.7458343852562483
Indiana,Grant County,DEM,REP,8015,18543,FALSE,TRUE,0.30179230363732207,0.698207696362678
Indiana,Greene County,DEM,REP,3389,11103,FALSE,TRUE,0.23385316036433895,0.766146839635661
Indiana,Hamilton County,DEM,REP,88390,101587,FALSE,TRUE,0.4652668480921375,0.5347331519078625
Indiana,Hancock County,DEM,REP,12895,28996,FALSE,TRUE,0.3078226826764699,0.6921773173235302
Indiana,Harrison County,DEM,REP,5343,14565,FALSE,TRUE,0.2683845690174804,0.7316154309825196
Indiana,Hendricks County,DEM,REP,32604,53802,FALSE,TRUE,0.3773349072981043,0.6226650927018957
Indiana,Henry County,DEM,REP,5544,15043,FALSE,TRUE,0.2692961577694662,0.7307038422305339
Indiana,Howard County,DEM,REP,13270,26400,FALSE,TRUE,0.3345097050668011,0.6654902949331989
Indiana,Huntington County,DEM,REP,4255,13147,FALSE,TRUE,0.2445121250430985,0.7554878749569015
Indiana,Jackson County,DEM,REP,4302,14555,FALSE,TRUE,0.2281380919552421,0.771861908044758
Indiana,Jasper County,DEM,REP,3798,11383,FALSE,TRUE,0.25018114748699033,0.7498188525130096
Indiana,Jay County,DEM,REP,1926,6361,FALSE,TRUE,0.23241221189815373,0.7675877881018462
Indiana,Jefferson County,DEM,REP,4731,9659,FALSE,TRUE,0.32876997915218903,0.671230020847811
Indiana,Jennings County,DEM,REP,2523,9490,FALSE,TRUE,0.2100224756513777,0.7899775243486223
Indiana,Johnson County,DEM,REP,24729,51209,FALSE,TRUE,0.32564723853670097,0.674352761463299
Indiana,Knox County,DEM,REP,4067,11654,FALSE,TRUE,0.2586985560714967,0.7413014439285033
Indiana,Kosciusko County,DEM,REP,8350,26476,FALSE,TRUE,0.23976339516453224,0.7602366048354677
Indiana,LaGrange County,DEM,REP,2355,8110,FALSE,TRUE,0.22503583373148592,0.774964166268514
Indiana,Lake County,DEM,REP,124801,91733,TRUE,FALSE,0.5763575235297921,0.4236424764702079
Indiana,LaPorte County,DEM,REP,22419,25991,FALSE,TRUE,0.46310679611650485,0.5368932038834952
Indiana,Lawrence County,DEM,REP,4961,15601,FALSE,TRUE,0.2412703044450929,0.7587296955549071
Indiana,Madison County,DEM,REP,19524,31215,FALSE,TRUE,0.3847927629634009,0.6152072370365991
Indiana,Marion County,DEM,REP,247265,133968,TRUE,FALSE,0.6485928552879735,0.3514071447120265
Indiana,Marshall County,DEM,REP,5712,13844,FALSE,TRUE,0.292084270812027,0.707915729187973
Indiana,Martin County,DEM,REP,1011,4029,FALSE,TRUE,0.2005952380952381,0.799404761904762
Indiana,Miami County,DEM,REP,3235,10925,FALSE,TRUE,0.22846045197740114,0.7715395480225988
Indiana,Monroe County,DEM,REP,39861,22071,TRUE,FALSE,0.6436252664212362,0.3563747335787638
Indiana,Montgomery County,DEM,REP,4213,12659,FALSE,TRUE,0.2497036510194405,0.7502963489805595
Indiana,Morgan County,DEM,REP,7777,27510,FALSE,TRUE,0.22039277921047412,0.7796072207895259
Indiana,Newton County,DEM,REP,1509,4942,FALSE,TRUE,0.23391722213610294,0.766082777863897
Indiana,Noble County,DEM,REP,4660,14195,FALSE,TRUE,0.247149297268629,0.752850702731371
Indiana,Ohio County,DEM,REP,750,2392,FALSE,TRUE,0.23870146403564607,0.7612985359643539
Indiana,Orange County,DEM,REP,2224,6432,FALSE,TRUE,0.25693160813308685,0.7430683918669132
Indiana,Owen County,DEM,REP,2419,7285,FALSE,TRUE,0.24927864798021435,0.7507213520197856
Indiana,Parke County,DEM,REP,1503,5398,FALSE,TRUE,0.21779452253296624,0.7822054774670337
Indiana,Perry County,DEM,REP,3202,5343,FALSE,TRUE,0.3747220596840257,0.6252779403159743
Indiana,Pike County,DEM,REP,1415,4692,FALSE,TRUE,0.23170132634681512,0.7682986736531849
Indiana,Porter County,DEM,REP,39746,45008,FALSE,TRUE,0.46895721735847273,0.5310427826415273
Indiana,Posey County,DEM,REP,3811,9206,FALSE,TRUE,0.29277099177998,0.70722900822002
Indiana,Pulaski County,DEM,REP,1463,4246,FALSE,TRUE,0.25626204238921,0.74373795761079
Indiana,Putnam County,DEM,REP,3946,12278,FALSE,TRUE,0.2432199211045365,0.7567800788954635
Indiana,Randolph County,DEM,REP,2512,8312,FALSE,TRUE,0.2320768662232077,0.7679231337767923
Indiana,Ripley County,DEM,REP,2774,11261,FALSE,TRUE,0.19764873530459565,0.8023512646954043
Indiana,Rush County,DEM,REP,1754,6035,FALSE,TRUE,0.2251893696238285,0.7748106303761715
Indiana,St. Joseph County,DEM,REP,59870,53152,TRUE,FALSE,0.5297198775459645,0.4702801224540355
Indiana,Scott County,DEM,REP,2698,7328,FALSE,TRUE,0.26910033911829245,0.7308996608817075
Indiana,Shelby County,DEM,REP,5023,14568,FALSE,TRUE,0.25639324179470163,0.7436067582052983
Indiana,Spencer County,DEM,REP,3208,7354,FALSE,TRUE,0.30373035409960236,0.6962696459003976
Indiana,Starke County,DEM,REP,2650,7466,FALSE,TRUE,0.2619612495057335,0.7380387504942665
Indiana,Steuben County,DEM,REP,4509,11322,FALSE,TRUE,0.2848209209778283,0.7151790790221717
Indiana,Sullivan County,DEM,REP,2153,6687,FALSE,TRUE,0.24355203619909502,0.756447963800905
Indiana,Switzerland County,DEM,REP,964,3133,FALSE,TRUE,0.23529411764705882,0.7647058823529411
Indiana,Tippecanoe County,DEM,REP,35017,34581,TRUE,FALSE,0.5031322739159171,0.4968677260840829
Indiana,Tipton County,DEM,REP,1834,6110,FALSE,TRUE,0.23086606243705943,0.7691339375629406
Indiana,Union County,DEM,REP,736,2687,FALSE,TRUE,0.21501606777680396,0.7849839322231961
Indiana,Vanderburgh County,DEM,REP,34415,41844,FALSE,TRUE,0.4512909951612269,0.548709004838773
Indiana,Vermillion County,DEM,REP,2145,5184,FALSE,TRUE,0.29267294310274256,0.7073270568972574
Indiana,Vigo County,DEM,REP,18080,24512,FALSE,TRUE,0.42449286250939144,0.5755071374906086
Indiana,Wabash County,DEM,REP,3494,10762,FALSE,TRUE,0.24508978675645343,0.7549102132435466
Indiana,Warren County,DEM,REP,974,3401,FALSE,TRUE,0.22262857142857143,0.7773714285714286
Indiana,Warrick County,DEM,REP,11919,21324,FALSE,TRUE,0.3585416478657161,0.6414583521342839
Indiana,Washington County,DEM,REP,2784,9114,FALSE,TRUE,0.23398890569843672,0.7660110943015632
Indiana,Wayne County,DEM,REP,9524,17567,FALSE,TRUE,0.3515558672621904,0.6484441327378097
Indiana,Wells County,DEM,REP,2928,10855,FALSE,TRUE,0.21243560908365378,0.7875643909163462
Indiana,White County,DEM,REP,3032,7957,FALSE,TRUE,0.2759122759122759,0.7240877240877241
Indiana,Whitley County,DEM,REP,4233,12856,FALSE,TRUE,0.24770320088946104,0.7522967991105389
Iowa,Adair County,DEM,REP,1197,2917,FALSE,TRUE,0.2909577053962081,0.709042294603792
Iowa,Adams County,DEM,REP,590,1528,FALSE,TRUE,0.2785646836638338,0.7214353163361662
Iowa,Allamakee County,DEM,REP,2575,4733,FALSE,TRUE,0.3523535851122058,0.6476464148877942
Iowa,Appanoose County,DEM,REP,1891,4512,FALSE,TRUE,0.2953303139153522,0.7046696860846478
Iowa,Audubon County,DEM,REP,1071,2295,FALSE,TRUE,0.3181818181818182,0.6818181818181819
Iowa,Benton County,DEM,REP,5156,9179,FALSE,TRUE,0.35967910708057205,0.640320892919428
Iowa,Black Hawk County,DEM,REP,35621,29623,TRUE,FALSE,0.5459659125743364,0.45403408742566365
Iowa,Boone County,DEM,REP,6303,8695,FALSE,TRUE,0.42025603413788504,0.579743965862115
Iowa,Bremer County,DEM,REP,5954,8287,FALSE,TRUE,0.4180886173723755,0.5819113826276245
Iowa,Buchanan County,DEM,REP,4169,6420,FALSE,TRUE,0.3937104542449712,0.6062895457550288
Iowa,Buena Vista County,DEM,REP,2919,5004,FALSE,TRUE,0.3684210526315789,0.631578947368421
Iowa,Butler County,DEM,REP,2424,5542,FALSE,TRUE,0.30429324629676124,0.6957067537032388
Iowa,Calhoun County,DEM,REP,1470,3689,FALSE,TRUE,0.28493894165535955,0.7150610583446404
Iowa,Carroll County,DEM,REP,3454,7737,FALSE,TRUE,0.3086408721293897,0.6913591278706104
Iowa,Cass County,DEM,REP,2201,4969,FALSE,TRUE,0.3069735006973501,0.6930264993026499
